item,itemLabel,position,positionLabel,start,end,cabinet,cabinetLabel,ordinal,replaces,replacesLabel,replacedBy,replacedByLabel,nature,natureLabel,source,sourceName,statedName,psid
Q937285,Hershel W. Gober,Q1658460,United States Secretary of Veterans Affairs,1997-07-13T00:00:00Z,1998-01-02T00:00:00Z,,,,Q1386815,Jesse Brown,Q1406519,"Togo D. West, Jr.",Q4676846,acting,,,,Q937285-de3a2d69-4c41-449f-a8d8-7fde49849bfd
Q937285,Hershel W. Gober,Q1658460,United States Secretary of Veterans Affairs,2000-07-25T00:00:00Z,2001-01-20T00:00:00Z,,,,Q1406519,"Togo D. West, Jr.",Q573825,Anthony Principi,Q4676846,acting,,,,Q937285-43073637-c72f-4eb0-b404-aaacb5238a09
Q31213846,Hilary J. Sandoval Jr.,Q15623718,Administrator of the Small Business Administration,,,,,,,,,,,,,,,Q31213846-b2452f55-3b0f-4553-ab59-89ba1f91f2be
Q50610,Hilda Solis,Q967750,United States Secretary of Labor,2009-02-24T00:00:00Z,2013-01-22T00:00:00Z,,,25,Q5342139,Edward C. Hugler,Q4120997,Seth Harris,,,,,,Q50610-6E426564-28BC-416B-86E3-8E8058687E80
Q6294,Hillary Clinton,Q14213,United States Secretary of State,2009-01-21T00:00:00Z,2013-02-01T00:00:00Z,Q1379733,presidency of Barack Obama,67,Q1276563,William Joseph Burns,Q22316,John Kerry,,,https://history.state.gov/departmenthistory/people/clinton-hillary-rodham,,,q6294-4B6BEDB7-0882-4068-87CF-D39959B8EBBB
Q6294,Hillary Clinton,Q14213,United States Secretary of State,2009-01-21T00:00:00Z,2013-02-01T00:00:00Z,Q1379733,presidency of Barack Obama,67,Q1276563,William Joseph Burns,Q22316,John Kerry,,,http://www.state.gov/secretary/20092013clinton/index.htm,,,q6294-4B6BEDB7-0882-4068-87CF-D39959B8EBBB
Q1375718,Homer Stille Cummings,Q636207,United States Attorney General,1933-03-04T00:00:00Z,1939-01-02T00:00:00Z,,,55,Q351955,William D. Mitchell,Q887724,Frank Murphy,,,,,,Q1375718-0C92FCEC-D978-4601-91E6-9E16EEA02E60
Q1337643,Howard Baker,Q786242,White House Chief of Staff,1987-02-27T00:00:00Z,1988-07-01T00:00:00Z,,,,Q1240286,Donald Regan,Q924842,Kenneth Duberstein,,,,,,Q1337643-c1813be8-440d-a810-3025-afe118ad8597
Q12068139,Howard J. Samuels,Q15623718,Administrator of the Small Business Administration,,,,,,,,,,,,,,,Q12068139-cdb2300c-2b50-4b89-a321-d1290821073e
Q5920259,Howard M. Radzely,Q967750,United States Secretary of Labor,2009-01-20T00:00:00Z,2009-02-02T00:00:00Z,,,,Q263322,Elaine Chao,Q5342139,Edward C. Hugler,Q4676846,acting,,,,Q5920259-eb2d9416-47bc-6723-230f-f9b1d4aba2d2
Q881568,Howard Mason Gore,Q1029955,United States Secretary of Agriculture,1924-11-22T00:00:00Z,1925-03-04T00:00:00Z,,,,,,,,,,,,,Q881568-E99ADBDA-8DF1-4537-A8C7-3E4F4EDCA906
Q878291,Howell Cobb,Q4215834,United States Secretary of the Treasury,1857-03-07T00:00:00Z,1860-12-08T00:00:00Z,,,22,Q1680480,James Guthrie,Q529914,Philip Francis Thomas,,,,,,Q878291-566EF86B-E5D2-4A92-902A-321D25EDC58D
Q209989,Hubert Humphrey,Q11699,Vice President of the United States,1965-01-20T00:00:00Z,1969-01-20T00:00:00Z,,,38,Q9640,Lyndon B. Johnson,Q203433,Spiro Agnew,,,,,,Q209989-12E7E92D-39CC-4279-A64E-4BC574B40482
Q368717,Hubert Work,Q2287650,United States Secretary of the Interior,1923-03-04T00:00:00Z,1928-07-24T00:00:00Z,,,29,Q1397640,Albert B. Fall,Q2170882,Roy Owen West,,,,,,Q368717-AF66B8FC-8AF9-45CF-9051-58C152737616
Q942759,Hugh McCulloch,Q4215834,United States Secretary of the Treasury,1865-03-09T00:00:00Z,1869-03-03T00:00:00Z,,,27,Q968068,William P. Fessenden,Q544561,George S. Boutwell,,,,,,Q942759-92e6acbe-4165-130c-588b-5c866446f100
Q942759,Hugh McCulloch,Q4215834,United States Secretary of the Treasury,1884-10-31T00:00:00Z,1885-03-07T00:00:00Z,,,36,Q726198,Walter Q. Gresham,Q1161665,Daniel Manning,,,,,,Q942759-92443CA9-93B2-421B-810D-E8DEFD796544
Q1374183,Hugh S. Legaré,Q636207,United States Attorney General,1841-09-13T00:00:00Z,1843-06-20T00:00:00Z,,,16,Q880239,John J. Crittenden,Q1701201,John Nelson,,,,,,Q1374183-F541B2C5-B69F-461A-8FD1-C7A05981D137
Q1374183,Hugh S. Legaré,Q14213,United States Secretary of State,1843-05-09T00:00:00Z,1843-06-20T00:00:00Z,,,,Q106231,Daniel Webster,Q8017924,William S. Derrick,,,,,,Q1374183-a9d89f6e-41dc-8ec6-0fea-31c2c132e89e
Q19666288,Isaac Newton,Q1029955,United States Secretary of Agriculture,,,,,,,,,,,,,,,Q19666288-fd92a720-b794-478b-a855-bae7c72f22d0
Q881600,Isaac Toucey,Q636207,United States Attorney General,1848-06-21T00:00:00Z,1849-03-03T00:00:00Z,,,20,Q724329,Nathan Clifford,Q1373189,Reverdy Johnson,,,,,,Q881600-858D39A2-68E3-4258-857D-C201C52091A9
Q881600,Isaac Toucey,Q940135,United States Secretary of the Navy,1857-03-07T00:00:00Z,1861-03-04T00:00:00Z,,,23,Q373382,James C. Dobbin,Q2303939,Gideon Welles,,,,,,Q881600-6BD8E6EB-C32B-4E56-8FB1-158EAA15C130
Q104717188,Isabel Guzman,Q15623718,Administrator of the Small Business Administration,2021-03-17T00:00:00Z,,,,,Q6296812,Jovita Carranza,,,,,https://www.whitehouse.gov/administration/cabinet/,,Administrator of the Small Business Administration,Q104717188-40dbe4c7-4d56-6041-d9e5-f11d91e9f611
Q56630709,J. Michael Dorsey,Q2419581,United States Secretary of Housing and Urban Development,1989-01-20T00:00:00Z,1989-02-13T00:00:00Z,,,,Q1431452,Samuel Pierce,Q357676,Jack Kemp,Q4676846,acting,,,,Q56630709-df27fb27-de0e-4982-a04e-706cee915680
Q357676,Jack Kemp,Q2419581,United States Secretary of Housing and Urban Development,1989-02-13T00:00:00Z,1993-01-19T00:00:00Z,,,,Q56630709,J. Michael Dorsey,Q1606601,Henry Cisneros,,,,,,Q357676-71FD6EC4-B20B-4755-A99B-06657BE94A36
Q1677579,Jack Lew,Q4215834,United States Secretary of the Treasury,2013-02-28T00:00:00Z,2017-01-20T00:00:00Z,,,76,Q311211,Timothy Geithner,Q24248265,Steven Mnuchin,,,,,,Q1677579-DDDC1C40-FBC2-47B0-8A74-C2DD78B729D3
Q1677579,Jack Lew,Q786242,White House Chief of Staff,2012-01-27T00:00:00Z,2013-01-25T00:00:00Z,,,,Q1370400,William M. Daley,Q3702047,Denis McDonough,,,,,,Q1677579-b8a7991c-4784-718f-64d8-c6bd6c1d37a5
Q366337,Jack Watson,Q786242,White House Chief of Staff,1980-06-11T00:00:00Z,1981-01-20T00:00:00Z,,,9,Q366343,Hamilton Jordan,Q223151,James Baker,,,,,,Q366337-8249AD74-104C-4A74-952C-594B1C2EA099
Q177350,Jacob Dolson Cox,Q2287650,United States Secretary of the Interior,1869-03-05T00:00:00Z,1870-10-31T00:00:00Z,,,10,Q925612,Orville Hickman Browning,Q326150,Columbus Delano,,,,,,Q177350-B5DA0B5D-570B-4424-8083-EC845D5D38BE
Q6118895,Jacob L. Martin,Q14213,United States Secretary of State,1841-03-04T00:00:00Z,1841-03-05T00:00:00Z,,,,Q730958,John Forsyth,Q106231,Daniel Webster,,,,,,Q6118895-ffdda89c-43e3-83de-b314-f5d1db870b3f
Q350080,Jacob M. Dickinson,Q2419102,United States Secretary of War,,,,,,,,,,,,,,,Q350080-62905570-236e-407e-bee9-3e48d7cb82e2
Q3430859,James Alexander Hamilton,Q14213,United States Secretary of State,1829-03-04T00:00:00Z,1829-03-27T00:00:00Z,,,,Q319630,Henry Clay,Q11820,Martin Van Buren,,,,,,Q3430859-7743c189-4889-c217-77d0-bcd9d20b13c9
Q888950,James B. Edwards,Q1029968,United States Secretary of Energy,1981-01-23T00:00:00Z,1982-11-05T00:00:00Z,,,,,,,,,,,,,Q888950-0B88CE2A-DBCB-4648-ADB2-41947FFC7CAF
Q223151,James Baker,Q14213,United States Secretary of State,1989-01-25T00:00:00Z,1992-08-23T00:00:00Z,,,61,Q555504,Michael Armacost,Q210308,Lawrence Eagleburger,,,,,,Q223151-B1719D95-5969-4536-AAB0-0B5E857E6AC0
Q223151,James Baker,Q4215834,United States Secretary of the Treasury,1985-02-04T00:00:00Z,1988-08-17T00:00:00Z,,,67,Q1240286,Donald Regan,Q723444,Nicholas F. Brady,,,,,,Q223151-ECE22AC8-74BF-4EC7-8D20-5CD111C9061C
Q223151,James Baker,Q786242,White House Chief of Staff,1981-01-20T00:00:00Z,1985-02-03T00:00:00Z,,,,Q366337,Jack Watson,Q1240286,Donald Regan,,,,,,Q223151-dfc07a3c-4b2a-9b5e-48c0-b2bf9b7233ff
Q223151,James Baker,Q786242,White House Chief of Staff,1992-08-24T00:00:00Z,1993-01-20T00:00:00Z,,,10,Q464774,Samuel K. Skinner,Q959007,Mack McLarty,,,,,,Q223151-2BCC9420-E5F4-46C5-A4FB-5EFDF7801E4E
Q12325,James Buchanan,Q14213,United States Secretary of State,1845-03-10T00:00:00Z,1849-03-07T00:00:00Z,,,17,Q207191,John C. Calhoun,Q17889,John Middleton Clayton,,,,,,Q12325-179ef836-4051-852b-0af0-ae8a0e3de16e
Q373382,James C. Dobbin,Q940135,United States Secretary of the Navy,1853-01-01T00:00:00Z,1857-01-01T00:00:00Z,,,,,,,,,,https://www.ncpedia.org/biography/dobbin-james-cochran,,,Q373382-8c755315-4e31-1394-7a6e-944cc316ed23
Q32937573,James C. Sanders,Q15623718,Administrator of the Small Business Administration,,,,,,,,,,,,,,,Q32937573-70f82221-9ae2-4802-9a91-403494ffb9e8
Q724204,James Clark McReynolds,Q636207,United States Attorney General,1913-03-15T00:00:00Z,1914-08-29T00:00:00Z,,,48,Q351949,George Woodward Wickersham,Q351938,Thomas Watt Gregory,,,,,,Q724204-1B47FB31-BB21-4B8C-9B24-244E8D054F4D
Q976990,James D. Watkins,Q1029968,United States Secretary of Energy,1989-03-01T00:00:00Z,1993-01-20T00:00:00Z,,,,Q45082,John Herrington,Q465586,Hazel R. O'Leary,,,,,,Q976990-3A039874-5DCF-4A24-BF88-2D888B2CACB4
Q6133157,James E. McPherson,Q940135,United States Secretary of the Navy,,,,,,,,,,,,,,,Q6133157-d4063b0c-7349-4114-bdd4-4faf7bddefea
Q432726,James F. Byrnes,Q14213,United States Secretary of State,1945-07-03T00:00:00Z,1947-01-21T00:00:00Z,,,49,Q3267622,Joseph Grew,Q151414,George Marshall,,,,,,Q432726-A0603490-84DE-4615-B2C0-C61CCA97EB15
Q16107422,James F. McGovern,Q261746,United States Secretary of the Air Force,,,,,,,,,,,,,,,Q16107422-a86c8370-50c2-4091-b4df-8f9be40b2bcd
Q463385,James Forrestal,Q735015,United States Secretary of Defense,1947-09-17T00:00:00Z,1949-03-28T00:00:00Z,,,,,,Q1370756,Louis A. Johnson,,,,,,Q463385-3691780E-0D15-41CB-A9EF-BC2D8B989A9E
Q463385,James Forrestal,Q940135,United States Secretary of the Navy,1944-05-19T00:00:00Z,1947-09-17T00:00:00Z,,,48,Q526220,Frank Knox,Q456114,John L. Sullivan,,,,,,Q463385-1E9FD9EF-21BE-4F48-B3B4-12F3AEC9BD1C
Q448778,James G. Blaine,Q14213,United States Secretary of State,1881-03-07T00:00:00Z,1881-12-19T00:00:00Z,,,28,Q709167,William M. Evarts,Q709453,Frederick Theodore Frelinghuysen,,,,,,Q448778-0eca78a8-4353-c841-2e2c-1b46925a8305
Q448778,James G. Blaine,Q14213,United States Secretary of State,1889-03-07T00:00:00Z,1892-06-04T00:00:00Z,,,31,Q708034,Thomas F. Bayard,Q8008895,William F. Wharton,,,,,,Q448778-CA1C0900-A850-4B61-8AF6-54F6C52923A4
Q6134388,James G. Roche,Q261746,United States Secretary of the Air Force,,,,,,,,,,,,,,,Q6134388-7224ea40-49c4-1309-24fe-261eba5c407e
Q710501,James G. Watt,Q2287650,United States Secretary of the Interior,1981-01-23T00:00:00Z,1983-11-08T00:00:00Z,,,43,Q372022,Cecil D. Andrus,Q446647,William P. Clark,,,,,,Q710501-493A5C06-51A1-49BD-9BC8-8B217C57D14C
Q1680480,James Guthrie,Q4215834,United States Secretary of the Treasury,1853-03-07T00:00:00Z,1857-03-06T00:00:00Z,,,21,Q879077,Thomas Corwin,Q878291,Howell Cobb,,,,,,Q1680480-31211370-1851-40D3-A414-2A2FD5503962
Q1680479,James H. Burnley IV,Q967737,United States Secretary of Transportation,1987-12-03T00:00:00Z,1989-01-20T00:00:00Z,,,,Q239571,Elizabeth Dole,Q464774,Samuel K. Skinner,,,,,,Q1680479-C11C8EAE-4218-4B2A-B7AF-2619D56958FC
Q1589127,"James H. Douglas, Jr.",Q261746,United States Secretary of the Air Force,,,,,,,,,,,,,,,Q1589127-2009efcb-cf2c-4470-a847-a8d901b8d533
Q376747,James Harlan,Q2287650,United States Secretary of the Interior,1865-05-16T00:00:00Z,1866-08-31T00:00:00Z,,,8,Q1333315,John Palmer Usher,Q925612,Orville Hickman Browning,,,,,,Q376747-BE1C5A39-CDC9-4FF9-BAF2-9C0EBDDFD104
Q724197,James Howard McGrath,Q636207,United States Attorney General,1949-07-27T00:00:00Z,1952-04-03T00:00:00Z,,,60,Q724116,Thomas Campbell Clark,Q723812,James P. McGranery,,,,,,Q724197-129D807E-267C-487B-8BFF-87F6031C6D9C
Q1680613,James John Davies,Q967750,United States Secretary of Labor,,,,,,,,,,,,,,,Q1680613-071d2b83-415c-b90b-9da1-a153d8a88388
Q372969,James Kirke Paulding,Q940135,United States Secretary of the Navy,,,,,,,,,,,,,,,Q372969-9fa05afb-acfc-420b-b631-e6420f0ece38
Q1314442,James Loy,Q642859,United States Secretary of Homeland Security,2005-02-01T00:00:00Z,2005-02-15T00:00:00Z,,,,Q559822,Tom Ridge,Q733612,Michael Chertoff,Q4676846,acting,,,,Q1314442-6CB653A5-623F-43AE-A69E-A52478E9C542
Q11813,James Madison,Q14213,United States Secretary of State,1801-05-02T00:00:00Z,1809-03-03T00:00:00Z,,,5,Q720568,Levi Lincoln,Q549532,Robert Smith,,,,,,Q11813-24BF41FC-3384-44B1-8590-D0FD4D826AD5
Q331036,James Madison Porter,Q2419102,United States Secretary of War,1843-03-08T00:00:00Z,1844-01-30T00:00:00Z,,,18,Q1381825,John C. Spencer,Q718718,William Wilkins,,,,,,Q331036-E70D2C9E-EF10-4D2A-92D2-90E4FAFEC43A
Q267902,James Mattis,Q735015,United States Secretary of Defense,2017-01-20T00:00:00Z,2018-12-31T00:00:00Z,,,,Q4806029,Ashton Carter,,,,,,,,Q267902-24cc0c54-4bc1-038a-3b05-d2cd6273c6c6
Q266119,James McHenry,Q2419102,United States Secretary of War,1796-01-27T00:00:00Z,1800-05-13T00:00:00Z,,,3,Q435168,Timothy Pickering,Q594570,Samuel Dexter,,,,,,Q266119-65D46FAC-B96F-40E3-BD2F-4A2CDD004B0B
Q11815,James Monroe,Q14213,United States Secretary of State,1811-04-02T00:00:00Z,1814-09-30T00:00:00Z,,,7,Q549532,Robert Smith,Q11815,James Monroe,,,,,,Q11815-45A8543C-3142-420B-A048-4138E2081C1D
Q11815,James Monroe,Q14213,United States Secretary of State,1814-10-01T00:00:00Z,1815-02-28T00:00:00Z,,,,Q11815,James Monroe,Q11815,James Monroe,,,,,,Q11815-f9f8980d-441b-747e-2475-d2bdd3e7bda2
Q11815,James Monroe,Q14213,United States Secretary of State,1815-02-28T00:00:00Z,1817-03-03T00:00:00Z,,,7,Q11815,James Monroe,Q6235947,John Graham,,,,,,Q11815-9940d433-4ad6-3813-1886-045efc3c13a8
Q11815,James Monroe,Q2419102,United States Secretary of War,1814-09-27T00:00:00Z,1815-03-02T00:00:00Z,,,,Q1381657,John Armstrong,Q175877,William H. Crawford,,,,,,Q11815-B304AE3E-3863-4B7E-A603-ABCD5DDC30B0
Q723812,James P. McGranery,Q636207,United States Attorney General,1952-04-04T00:00:00Z,1953-01-20T00:00:00Z,,,,,,,,,,,,,Q723812-97211581-72B4-456B-B600-B73D9CB9CC8B
Q456907,James P. Mitchell,Q967750,United States Secretary of Labor,,,,,,,,,,,,,,,Q456907-58BFADE2-B0A2-4753-AB7A-9089F5F3CC6B
Q1534214,James Peake,Q1658460,United States Secretary of Veterans Affairs,2007-12-20T00:00:00Z,2009-01-20T00:00:00Z,,,,Q3110903,Gordon H. Mansfield,Q373274,Eric Shinseki,,,,,,Q1534214-1b6587c7-76e1-4180-80d2-eb92d2d5c88f
Q1681008,James R. Clapper,Q1154057,Director of National Intelligence,2010-08-09T00:00:00Z,2017-01-20T00:00:00Z,,,,Q5234213,David Gompert,Q632321,Dan Coats,,,,,,Q1681008-2e55beec-4fa5-cd07-80da-4b0f971181da
Q171989,James R. Schlesinger,Q735015,United States Secretary of Defense,1973-07-02T00:00:00Z,1975-11-19T00:00:00Z,,,,Q719808,Elliot Richardson,Q184650,Donald Rumsfeld,,,,,,Q171989-727cf22c-4169-b3bd-8be9-d466eba81de0
Q171989,James R. Schlesinger,Q1029968,United States Secretary of Energy,1977-08-06T00:00:00Z,1979-08-23T00:00:00Z,,,,,,Q1066337,"Charles Duncan, Jr.",,,,,,Q171989-7425486e-4141-1e42-ca9a-82c985a6d25d
Q1268791,James Robert Jones,Q786242,White House Chief of Staff,1968-04-26T00:00:00Z,1969-01-20T00:00:00Z,,,,Q366201,W. Marvin Watson,Q958413,Harry Robbins Haldeman,,,,,,Q1268791-738bebe7-4b02-293e-d07d-9120915ff671
Q935721,James Rudolph Garfield,Q2287650,United States Secretary of the Interior,1907-03-05T00:00:00Z,1909-03-05T00:00:00Z,,,,Q374976,Ethan A. Hitchcock,Q952884,Richard A. Ballinger,,,,,,Q935721-d58a4649-45fb-8c9c-e31f-e88d6b4aaa1e
Q1681058,James Russell Wiggins,Q1785225,United States Ambassador to the United Nations,1968-01-01T00:00:00Z,1969-01-01T00:00:00Z,,,,,,,,,,,,,Q1681058-B953EE6D-E1D4-4A53-B6AB-76885B4C1D4E
Q310831,James S. Sherman,Q11699,Vice President of the United States,1909-03-04T00:00:00Z,1912-10-30T00:00:00Z,,,27,Q270539,Charles W. Fairbanks,Q299001,Thomas Riley Marshall,,,,,,Q310831-F6CCA5F6-7ECA-452A-BC6B-EC9ECEF54E1E
Q910781,James Speed,Q636207,United States Attorney General,1864-12-02T00:00:00Z,1866-07-22T00:00:00Z,,,27,Q1291670,Edward Bates,Q724515,Henry Stanbery,,,,,,Q910781-B21D38A6-8547-42E1-8B3D-E4FCB4EAE1B4
Q1385357,James Thomas Lynn,Q2419581,United States Secretary of Housing and Urban Development,1973-02-02T00:00:00Z,1975-02-05T00:00:00Z,,,4,Q520275,George W. Romney,Q457445,Carla Anderson Hills,,,,,,Q1385357-F1591605-A03D-49CD-B9D9-E6DCD074FBED
Q6144879,James W. Plummer,Q261746,United States Secretary of the Air Force,,,,,,,,,,,,,,,Q6144879-bbd09b2e-1115-4f15-854a-fbe37fda2515
Q373094,James Wilson,Q1029955,United States Secretary of Agriculture,1897-03-06T00:00:00Z,1913-03-05T00:00:00Z,,,4,Q881135,Julius Sterling Morton,Q1174390,David Franklin Houston,,,,,,Q373094-66DFF377-268F-4099-8A3F-E80E443B8CA2
Q105044605,Jane Nishida,Q2087596,Administrator of the Environmental Protection Agency,2021-01-20T00:00:00Z,2021-03-11T00:00:00Z,,,,Q105754549,Charlotte Bertrand,Q104224230,Michael S. Regan,Q4676846,acting,,,,Q105044605-7c635cc8-4a58-183a-d3f7-14da7f6f7955
Q229032,Janet Napolitano,Q642859,United States Secretary of Homeland Security,2009-01-21T00:00:00Z,2013-09-06T00:00:00Z,,,3,Q733612,Michael Chertoff,Q7291417,Rand Beers,,,,,,Q229032-B9F7C988-F6A6-4D2D-92FB-5CCD95ABAB97
Q236421,Janet Reno,Q636207,United States Attorney General,1993-03-12T00:00:00Z,2001-01-20T00:00:00Z,,,,Q7626782,Stuart M. Gerson,Q312644,Eric Holder,,,,,,Q236421-8C678C7A-081B-4331-9E2A-3550AB47C2E5
Q263725,Janet Yellen,Q4215834,United States Secretary of the Treasury,2021-01-26T00:00:00Z,,,,,Q104923417,Andy Baukol,,,,,https://www.whitehouse.gov/administration/cabinet/,,Secretary of the Treasury,Q263725-de321abd-4166-be7b-8372-e942d365b43e
Q240534,Jeane Kirkpatrick,Q1785225,United States Ambassador to the United Nations,1981-02-04T00:00:00Z,1985-04-01T00:00:00Z,,,16,Q5294839,Donald McHenry,Q660629,Vernon A. Walters,,,,,,Q240534-831584B0-F23A-4DE0-9434-2A9F3470701E
Q15693955,Jeanne Hulit,Q15623718,Administrator of the Small Business Administration,,,,,,,,,,,,,,,Q15693955-ec89b9a0-f91b-4e3e-8f40-1ee1da8e0a47
Q358443,Jeff Sessions,Q636207,United States Attorney General,2017-02-09T00:00:00Z,2018-11-07T00:00:00Z,,,84,Q17989631,Dana Boente,Q6790538,Matthew Whitaker,,,https://www.nytimes.com/2018/11/07/us/politics/jeff-sessions-fired-trump.html,,,Q358443-a36647c0-40e4-b3be-b92c-b25225cba23d
Q162269,Jefferson Davis,Q2419102,United States Secretary of War,1853-03-07T00:00:00Z,1857-03-04T00:00:00Z,,,23,Q1065426,Charles Magill Conrad,Q542938,John B. Floyd,,,,,,Q162269-5939deb9-469e-0a27-89d8-4b38d34e93c4
Q28968002,Jeffrey A. Rosen,Q636207,United States Attorney General,2020-12-24T00:00:00Z,2021-01-20T00:00:00Z,,,,Q723917,William Barr,Q41800022,John Demers,Q4676846,acting,,,,Q28968002-443034a8-44ca-b61a-dd7c-09fd17e52672
Q6176439,Jeh Johnson,Q642859,United States Secretary of Homeland Security,2013-12-23T00:00:00Z,2017-01-20T00:00:00Z,,,,Q7291417,Rand Beers,Q6232322,John F. Kelly,,,,,,Q6176439-aaa04165-4c45-416a-5473-ff53a4300dae
Q234994,Jennifer Granholm,Q1029968,United States Secretary of Energy,2021-02-25T00:00:00Z,,,,,Q104936878,David Huizenga,,,,,https://www.whitehouse.gov/administration/cabinet/,,Secretary of Energy,Q234994-517d7858-4229-2fc3-234b-6ecfb21bdc86
Q887084,Jeremiah McLain Rusk,Q1029955,United States Secretary of Agriculture,1889-03-06T00:00:00Z,1893-03-06T00:00:00Z,,,2,Q928613,Norman Jay Coleman,Q881135,Julius Sterling Morton,,,,,,Q887084-D766FF1D-C629-4CFE-8D57-F6AAB434EA67
Q742459,Jeremiah S. Black,Q636207,United States Attorney General,,,,,,Q177650,Caleb Cushing,Q448803,Edwin M. Stanton,,,,,,Q742459-DA349967-E4E2-4CE0-8139-455D9B2FB237
Q742459,Jeremiah S. Black,Q14213,United States Secretary of State,1860-12-17T00:00:00Z,1861-03-05T00:00:00Z,,,23,Q3430881,William Hunter,Q297308,William H. Seward,,,,,,Q742459-F789B0F3-B0A0-4966-BFEF-BBDE54F9E4E3
Q1386815,Jesse Brown,Q1658460,United States Secretary of Veterans Affairs,1993-01-22T00:00:00Z,1997-07-13T00:00:00Z,,,,Q573825,Anthony Principi,Q937285,Hershel W. Gober,,,,,,Q1386815-1eb2fce0-78e5-40c4-bcf1-c9eac0358b5e
Q1511130,Jesse H. Jones,Q2003296,United States Secretary of Commerce,1940-09-19T00:00:00Z,1945-03-01T00:00:00Z,,,9,Q450615,Harry Hopkins,Q251666,Henry A. Wallace,,,,,,Q1511130-58544b4c-488c-d145-d48e-cbd8c3c449f3
Q1288295,Jim Nicholson,Q1658460,United States Secretary of Veterans Affairs,2005-01-26T00:00:00Z,2007-10-01T00:00:00Z,,,,Q573825,Anthony Principi,Q3110903,Gordon H. Mansfield,,,,,,Q1288295-3204fd0e-45a1-5395-62d1-4357e803b6df
Q532279,Jim Webb,Q940135,United States Secretary of the Navy,1987-05-01T00:00:00Z,1988-02-23T00:00:00Z,,,,,,,,,,,,,Q532279-3d4263ff-4180-c4ce-9769-9bbc694217b3
Q6279,Joe Biden,Q11699,Vice President of the United States,2009-01-20T00:00:00Z,2017-01-20T00:00:00Z,,,47,Q48259,Dick Cheney,Q24313,Mike Pence,,,,,,q6279-1966F31E-5072-47E5-AC49-096F251952D5
Q723956,Joel Roberts Poinsett,Q2419102,United States Secretary of War,1837-03-07T00:00:00Z,1841-03-05T00:00:00Z,,,15,Q503119,Lewis Cass,Q1349142,John Bell,,,,,,Q723956-9F8D8DEB-5B4E-4AAC-A5AD-ECC4E03F6E37
Q6095801,John A. Scali,Q1785225,United States Ambassador to the United Nations,1973-01-01T00:00:00Z,1975-01-01T00:00:00Z,,,,Q23505,George H. W. Bush,Q713505,Daniel Patrick Moynihan,,,,,,Q6095801-1f0b0ffd-4428-1bda-1626-f62af21618f8
Q718922,John Aaron Rawlins,Q2419102,United States Secretary of War,,,,,,,,,,,,,,,Q718922-558da6c9-7cfc-4761-80dd-eee316e0ced9
Q11806,John Adams,Q11699,Vice President of the United States,1789-04-21T00:00:00Z,1797-03-04T00:00:00Z,,,1,,,Q11812,Thomas Jefferson,,,,,,Q11806-93b68bb6-451e-f5a4-1ed7-f1757f24d811
Q720259,John Adams Dix,Q4215834,United States Secretary of the Treasury,1861-01-15T00:00:00Z,1861-03-06T00:00:00Z,,,,Q529914,Philip Francis Thomas,Q433051,Salmon P. Chase,,,,,,Q720259-458D09BD-DB90-448E-933A-2B4434C362E6
Q928640,John Albert Knebel,Q1029955,United States Secretary of Agriculture,,,,,,,,,,,,,,,Q928640-04b3fc5a-b98c-4f50-9732-f01e9e2e3666
Q368192,John Anthony Volpe,Q967737,United States Secretary of Transportation,1969-01-22T00:00:00Z,1973-02-02T00:00:00Z,,,2,Q382490,Alan Stephenson Boyd,Q1096555,Claude Brinegar,,,,,,Q368192-613B15AE-78DE-42D7-8F46-E875209C0EA8
Q1381657,John Armstrong,Q2419102,United States Secretary of War,1813-01-13T00:00:00Z,1814-09-27T00:00:00Z,,,7,Q661668,William Eustis,Q11815,James Monroe,,,,,,Q1381657-B868CB1F-6534-4051-BC91-7E8967575A8F
Q311141,John Ashcroft,Q636207,United States Attorney General,2001-02-02T00:00:00Z,2005-02-03T00:00:00Z,,,79,Q312644,Eric Holder,Q202350,Alberto Gonzales,,,,,,Q311141-0BDA16B7-FC8D-4D1E-A8A0-6234D90D0885
